period,plantid,latitude,longitude
2023-01,6584,24.563333,-81.7342
2023-01,57202,30.320748,-81.956377
2023-01,688,30.4522,-84.4
2023-01,689,30.162304,-84.200673
2023-01,61080,30.459813,-84.260028
2023-01,645,27.7944,-82.4036
2023-01,10416,30.5958,-87.2525
2023-01,56522,30.928333,-85.426111
2023-01,50807,30.141984,-85.621103
2023-01,10611,29.6807,-81.6809
2023-01,57168,26.155833,-81.658055
2023-01,65772,27.78822,-82.39541
2023-01,54347,27.9389,-82.4389
2023-01,57565,28.488889,-81.182222
2023-01,665,25.4756,-80.47
2023-01,136,29.733056,-81.632778
2023-01,7380,27.641666999999998,-81.9625
2023-01,50949,27.636400000000002,-81.9636
2023-01,50803,30.4178,-81.5978
2023-01,55415,27.523607,-81.923951
2023-01,55414,28.3665,-82.558611
2023-01,55242,30.5664,-87.115
2023-01,690,30.708571,-84.863869
2023-01,10062,25.8356,-80.3566
2023-01,50071,26.771389,-80.141944
2023-01,57898,26.772439,-80.141815
2023-01,10202,30.681823,-81.455413
2023-01,667,30.4172,-81.5525
2023-01,666,30.364818,-81.625967
2023-01,7846,30.320556,-81.947222
2023-01,56799,30.159131,-81.518415
2023-01,52010,26.631549,-81.760656
2023-01,10004,27.76522,-81.938787
2023-01,10434,27.833642,-82.051937
2023-01,50250,30.5966,-87.3264
2023-01,673,26.612767,-80.0677
2023-01,675,28.0797,-81.9228
2023-01,676,28.0801,-81.9229
2023-01,7997,28.0274,-82.0164
2023-01,7238,28.2764,-81.533
2023-01,54623,25.748565,-80.152791
2023-01,54624,25.549834,-80.336253
2023-01,59686,27.203,-82.387
2023-01,59611,28.066389,-82.0175
2023-01,61388,30.523647,-81.686443
2023-01,59689,30.515448,-86.518407
2023-01,59867,28.0479,-82.6853
2023-01,60025,30.660800000000002,-81.4706
2023-01,59754,27.991144,-82.047303
2023-01,60701,28.063777,-81.097236
2023-01,61879,27.925984,-81.819102
2023-01,50875,27.949528,-82.421182
2023-01,57438,29.700407,-82.337828
2023-01,61246,28.47735,-81.18036
2023-01,61247,28.48455,-81.17411
2023-01,55821,28.488246,-81.166944
2023-01,55286,28.3661,-80.7947
2023-01,58618,29.623056,-82.38
2023-01,59744,27.988523,-82.047295
2023-01,66202,30.3185,-81.888284
2023-01,63186,30.456753,-81.714856
2023-01,59142,27.468889,-82.450833
2023-01,59240,26.790833,-81.965278
2023-01,61779,28.66898,-82.485733
2023-01,59690,30.430766,-86.895204
2023-01,59691,30.470351,-87.335193
2023-01,63187,30.2354,-84.2233
2023-01,61694,28.539414999999998,-81.216368
2023-01,63583,28.503469,-81.048333
2023-01,62778,30.286,-81.834
2023-01,63582,28.155322,-81.108333
2023-01,60124,27.982089,-82.042005
2023-01,61988,28.40078,-81.61632
2023-01,63254,28.66633,-81.3781
2023-01,63256,26.0106,-80.3046
2023-01,60582,30.37926,-84.353938
2023-01,62940,30.494361,-81.600556
2023-01,60184,32.7755,-83.4348
2023-01,60469,31.25,-81.433
2023-01,50465,32.2544,-84.0667
2023-01,61441,31.3,-83.8
2023-01,61468,30.9,-83.3
2023-01,59874,32.638034,-83.378924
2023-01,54877,33.7611,-84.3892
2023-01,55304,31.3869,-84.08
2023-01,55152,33.7708,-84.3861
2023-01,752,31.847697,-83.941996
2023-01,753,31.844708,-83.940734
2023-01,6124,32.356287,-81.168347
2023-01,61554,34.0942,-83.1439
2023-01,61648,32.681222,-83.616387
2023-01,62377,30.9574,-83.2229
2023-01,62392,32.412773,-81.442846
2023-01,62393,33.755421,-84.400933
2023-01,62409,33.170593,-81.823938
2023-01,63062,32.501558,-83.883386
2023-01,63775,33.7756,-84.3899
2023-01,6257,33.0606,-83.8075
2023-01,6258,33.137711,-81.748294
2023-01,56150,32.3478,-81.1817
2023-01,7348,32.5792,-83.5822
2023-01,59556,34.718056,-84.931944
2023-01,59862,32.352369,-84.968819
2023-01,59863,33.386625,-82.140117
2023-01,59864,30.827627,-81.556238
2023-01,59865,31.90474,-81.595373
2023-01,59876,31.560729,-84.093261
2023-01,60544,33.308113,-83.389601
2023-01,60561,34.041026,-85.223252
2023-01,6052,33.41342,-85.032329
2023-01,54464,32.7714,-83.6281
2023-01,55244,33.837699,-83.699577
2023-01,55382,34.7094,-84.9175
2023-01,6087,33.3502,-83.1574
2023-01,55406,32.277252,-81.284411
2023-01,729,34.6821,-83.3418
2023-01,732,32.0411,-81.145
2023-01,6051,31.9342,-82.3447
2023-01,10361,32.331274,-81.201496
2023-01,703,34.1256,-84.9222
2023-01,704,34.7939,-83.5402
2023-01,706,31.6026,-84.137
2023-01,710,33.8239,-84.4758
2023-01,712,33.3207,-83.8414
2023-01,715,31.213645,-81.546165
2023-01,724,34.7653,-83.4162
2023-01,725,34.714,-83.3522
2023-01,728,33.4622,-84.8986
2023-01,54101,31.166,-85.0951
2023-01,717,33.9681,-84.3841
2023-01,718,34.7549,-83.5012
2023-01,719,32.4994,-84.9965
2023-01,720,32.5155,-85.0004
2023-01,722,33.1405,-83.2018
2023-01,723,34.7388,-83.3956
2023-01,649,33.1427,-81.7625
2023-01,10560,31.6593,-81.8439
2023-01,7829,32.9842,-83.8464
2023-01,7916,32.5892,-84.6917
2023-01,7917,33.4072,-85.0386
2023-01,54538,34.339588,-82.819871
2023-01,55141,33.358472,-84.991391
2023-01,6189,34.355538,-85.303942
2023-01,7813,33.9486,-85.2769
2023-01,7709,34.042267,-83.397721
2023-01,59449,30.965,-84.626111
2023-01,59450,30.991944,-84.633889
2023-01,59891,32.575542,-84.316547
2023-01,59894,32.572875,-84.256778
2023-01,59896,32.561944,-84.275833
2023-01,59897,32.583056,-84.297222
2023-01,736,33.562644,-82.051242
2023-01,60585,33.8388,-83.638
2023-01,60586,33.7368,-83.6971
2023-01,57076,32.4119,-84.9761
2023-01,10120,31.164772,-81.478724
2023-01,10121,33.816547,-83.504932
2023-01,7191,33.989153,-83.498448
2023-01,50146,32.143989,-81.14655
2023-01,57909,33.045278,-84.125556
2023-01,6132,34.0256,-82.5953
2023-01,56870,32.4522,-84.3872
2023-01,59221,30.815,-83.3625
2023-01,54839,30.9136,-83.2529
2023-01,54816,33.8775,-84.4603
2023-01,50398,32.100354,-81.124248
2023-01,754,34.3564,-82.8219
2023-01,54322,33.487881,-81.99252
2023-01,54462,33.477027,-81.982732
2023-01,61000,33.485245,-81.991203
2023-01,61785,31.26955,-84.228721
2023-01,54845,33.7625,-84.3872
2023-01,63522,31.269676,-84.176321
2023-01,50201,34.9536,-83.3786
2023-01,10605,31.175406,-81.521637
2023-01,58011,32.177535,-81.173775
2023-01,54566,32.8061,-83.5456
2023-01,757,34.883888999999996,-84.282222
2023-01,54323,33.759167,-84.395
2023-01,758,34.959153,-84.08765
2023-01,50804,32.1561,-81.1586
2023-01,58064,33.783333,-84.267778
2023-01,55965,33.406385,-85.036988
2023-01,10426,34.2528,-85.3275
2023-01,57026,32.0303,-81.2722
2023-01,55061,33.3516,-84.9996
2023-01,54818,33.7583,-84.3869
2023-01,54004,32.5036,-82.8443
2023-01,55267,32.9111,-84.3064
2023-01,58572,31.026944,-83.055
2023-01,54813,33.8111,-84.3928
2023-01,759,34.162279,-84.077367
2023-01,760,34.1637,-84.7282
2023-01,761,31.624501,-85.065237
2023-01,6130,34.6121,-84.6733
2023-01,6133,32.918674,-85.1887
2023-01,55319,33.9625,-83.3981
2023-01,54830,33.7919,-84.2831
2023-01,56231,33.7036,-84.1494
2023-01,55274,34.086,-84.245
2023-01,7768,31.3869,-84.08
2023-01,54239,30.7917,-81.5333
2023-01,54281,31.741629,-81.407856
2023-01,54848,30.8625,-83.2894
2023-01,55040,32.4856,-83.6039
2023-01,7946,33.4083,-85.0403
2023-01,59459,33.665,-84.336111
2023-01,54906,33.757513,-84.386871
2023-01,56015,30.910985,-84.547304
2023-01,59535,31.810278,-82.575
2023-01,55128,33.8148,-83.6954
2023-01,55332,33.092239,-82.979992
2023-01,55672,33.1189,-82.8608
2023-01,7764,33.8119,-83.6953
2023-01,59843,32.883,-82.41
2023-01,60063,32.423798,-82.102824
2023-01,60064,32.506017,-84.256976
2023-01,60082,33.036789,-82.111292
2023-01,60084,30.694444,-83.303056
2023-01,64011,30.967159,-84.625537
2023-01,65727,32.468039,-81.803722
2023-01,65728,30.91,-84.548
2023-01,65729,32.05569,-84.20261
2023-01,65730,34.014833,-85.022235
2023-01,63721,30.747916,-84.680492
2023-01,63814,31.06987,-83.596183
2023-01,65759,33.276821,-83.29845
2023-01,64275,32.384398,-81.67292
2023-01,64276,34.442071,-83.099118
2023-01,64277,33.631459,-83.093491
2023-01,64278,30.835452,-83.227515
2023-01,64279,30.688193,-83.167146
2023-01,64280,32.877496,-84.644367
2023-01,64281,34.769747,-84.813284
2023-01,64282,33.317653,-83.39233
2023-01,64283,31.785503,-84.448411
2023-01,64284,32.898784,-84.896165
2023-01,64285,31.196314,-82.322357
2023-01,64286,31.196314,-82.322357
2023-01,65481,32.8813,-83.3029
2023-01,61213,34.040559,-83.192902
2023-01,58484,33.655,-84.394444
2023-01,61385,33.964988,-83.76564
2023-01,61386,33.244192,-84.122025
2023-01,61387,34.127146,-84.033376
2023-01,62165,31.715814,-82.74946
2023-01,62058,31.871387,-84.361952
2023-01,62057,31.832474,-82.602139
2023-01,54290,33.7533,-84.3889
2023-01,60702,32.292879,-81.284401
2023-01,60930,32.581,-82.926
2023-01,63350,31.196185,-84.147539
2023-01,62584,30.849005,-83.643279
2023-01,62375,31.512003,-84.044499
2023-01,66199,30.911286,-84.22888
2023-01,66200,34.02783,-83.75747
2023-01,66205,33.69915,-84.678913
2023-01,59650,33.925556,-83.263889
2023-01,62367,31.415531,-84.830714
2023-01,62436,31.402919,-84.836814
2023-01,60512,33.045801,-84.714434
2023-01,60513,32.088982,-84.663529
2023-01,60514,31.065112,-84.931702
2023-01,60515,31.050322,-83.394659
2023-01,54457,34.0864,-84.2677
2023-01,64150,31.766506,-84.797206
2023-01,64151,32.39597,-83.762901
2023-01,61696,32.604997,-83.491239
2023-01,54358,33.328259,-81.953078
2023-01,63535,33.979348,-84.556128
2023-01,64191,32.025,-84.7325
2023-01,64211,31.877717,-82.333892
2023-01,62960,33.0,-85.034
2023-01,60448,30.81012,-83.225958
2023-01,58485,32.920833,-84.343056
2023-01,58892,31.183889,-84.131944
2023-01,58893,32.964722,-84.543889
2023-01,64335,30.86205,-83.65165
2023-01,58628,33.678056,-83.675833
2023-01,60550,34.376111,-83.330556
2023-01,62878,31.825063,-84.385575
2023-01,62879,33.429859,-82.196002
2023-01,62880,32.777747,-83.756164
2023-01,62881,32.49375,-84.861326
2023-01,62882,30.991,-84.066
2023-01,62883,32.058559,-82.871786
2023-01,62884,33.364,-82.022
2023-01,62885,32.895935,-84.849483
2023-01,62886,32.879593,-83.320986
2023-01,62887,32.182026,-84.14762
2023-01,64565,33.33632,-82.06055
2023-01,64838,31.544831,-84.900566
2023-01,64840,31.2453,-85.086975
2023-01,64841,31.886486,-84.021586
2023-01,60741,32.820676,-81.98176
2023-01,64569,32.399366,-83.343779
2023-01,64570,33.567718,-82.299071
2023-01,64571,32.367009,-83.374275
2023-01,64582,33.107648,-81.980751
2023-01,64583,31.602803,-81.932581
2023-01,64584,30.916375,-81.960231
2023-01,64585,32.797582,-84.69659
2023-01,64586,34.019643,-85.280881
2023-01,65376,31.708821,-82.715724
2023-01,64226,32.038819,-82.140318
2023-01,60554,31.819444,-82.602222
2023-01,59335,31.546111,-84.0675
2023-01,66190,31.549425,-84.048594
2023-01,58482,32.980833,-82.591667
2023-01,60340,31.5559,-84.1103
2023-01,61740,33.844621,-83.697356
2023-01,61397,31.138,-85.031
2023-01,61459,32.605,-82.321
2023-01,56378,18.9742,-155.6914
2023-01,10194,21.311667,-158.113889
2023-01,52028,19.478976,-154.888362
2023-01,50333,21.9178,-159.6294
2023-01,765,21.356395,-158.128853
2023-01,766,21.388997,-157.961518
2023-01,56329,21.3025,-158.101667
2023-01,58469,21.336389,-157.919444
2023-01,60328,21.4785,-158.0581
2023-01,61987,21.340339,-158.015084
2023-01,56447,20.257252,-155.850382
2023-01,56667,20.7667,-156.9233
2023-01,10334,21.300036,-158.098615
2023-01,57996,20.596,-156.318
2023-01,57525,22.080416,-159.331599
2023-01,57529,21.610278,-158.040833
2023-01,54827,19.712994,-155.14857
2023-01,6474,21.899583,-159.585042
2023-01,56258,21.996451,-159.375803
2023-01,58639,22.131667,-159.303056
2023-01,58640,21.900833,-159.45
2023-01,768,20.0252,-155.6955
2023-01,771,19.7264,-155.0908
2023-01,772,19.7041,-155.0607
2023-01,774,19.7203,-155.1189
2023-01,7130,19.6316,-155.0313
2023-01,8083,19.7317,-156.0283
2023-01,769,19.7052,-155.0625
2023-01,54646,21.302106,-158.096318
2023-01,6504,20.80117,-156.492981
2023-01,7264,20.79,-156.9342
2023-01,56055,20.765833,-155.996111
2023-01,792,21.106,-157.0647
2023-01,6056,20.896884,-156.462696
2023-01,57082,20.79467,-156.536
2023-01,57087,21.68097,-157.975
2023-01,10093,21.303229,-158.091438
2023-01,55369,20.0939,-155.4711
2023-01,61099,20.7937,-156.4339
2023-01,61101,20.886013,-156.657889
2023-01,60024,21.456,-157.982
2023-01,64400,21.640774,-157.925056
2023-01,58549,21.901944,-159.581667
2023-01,10413,22.196292,-159.556142
2023-01,58662,21.679721999999998,-157.984444
2023-01,10412,21.936075,-159.528581
2023-01,58259,21.32,-158.086944
2023-01,58659,21.406944,-158.151389
2023-01,58676,21.375556,-157.968056
2023-01,58684,21.321111,-158.1175
2023-01,61068,21.90823,-159.491974
2023-01,60546,21.997272,-159.379194
2023-01,57242,21.427916,-158.01985
2023-01,65058,21.420069,-157.970694
2023-01,60125,21.624,-158.055
2023-01,59035,21.965278,-159.460556
2023-01,64190,21.363514,-157.985594
2023-01,55864,20.8886,-156.3569
2023-01,58277,20.8867,-156.3378
2023-01,58837,21.666944,-157.97
2023-01,58651,21.328056,-158.04
2023-01,58655,21.470556,-158.013333
2023-01,58656,21.468889,-158.016389
2023-01,61172,21.452002,-158.187888
2023-01,56449,20.81421,-156.551
2023-01,63280,22.0006,-159.7621
2023-01,58281,21.4287,-158.02361
2023-01,57417,42.583889,-91.370833
2023-01,57832,42.948889,-92.062222
2023-01,1122,42.0258,-93.6089
2023-01,54715,42.056,-92.8971
2023-01,54716,42.0289,-91.5975
2023-01,54717,42.0356,-91.6458
2023-01,6463,42.0272,-93.5828
2023-01,1123,41.444224,-94.766474
2023-01,1125,43.292628,-94.217075
2023-01,1126,42.25,-90.4167
2023-01,1127,40.7031,-92.4253
2023-01,1120,43.0733,-94.2392
2023-01,7966,43.034722,-94.140556
2023-01,54710,42.490556,-90.745
2023-01,54712,43.0906,-91.5542
2023-01,10860,41.8206,-90.2097
2023-01,10861,41.624438,-93.584515
2023-01,1124,41.409,-95.0
2023-01,10864,41.9221,-91.6875
2023-01,54718,43.3744,-92.1331
2023-01,54720,41.7958,-92.0592
2023-01,54735,42.53,-90.6847
2023-01,54929,41.9167,-91.6542
2023-01,54968,42.83815,-93.60325
2023-01,55996,41.97007,-91.66623
2023-01,56073,42.02771,-91.7111
2023-01,1121,42.6736,-95.3026
2023-01,61850,41.79323,-91.89179
2023-01,50932,41.573415,-93.557743
2023-01,1206,41.1136,-94.3472
2023-01,60876,41.596959,-91.036295
2023-01,1129,42.29821,-91.011974
2023-01,1130,42.512,-92.476
2023-01,1131,42.5267,-92.4394
2023-01,10855,41.1386,-92.6467
2023-01,7922,41.7394,-92.4394
2023-01,1128,41.7278,-92.4479
2023-01,56194,42.4622,-92.6264
2023-01,7853,42.021667,-95.363333
2023-01,1135,42.260162,-94.069243
2023-01,6220,41.59976,-90.91195
2023-01,1217,43.1606,-95.2569
2023-01,7847,41.871043,-94.680777
2023-01,1134,40.9871,-94.7352
2023-01,7865,42.4942,-91.2725
2023-01,1137,43.4028,-94.8433
2023-01,1172,43.279722,-92.810556
2023-01,1176,42.0507,-90.3942
2023-01,56383,43.3608,-93.2978
2023-01,56764,43.315,-93.77
2023-01,56765,43.393,-93.091
2023-01,1141,42.282807,-94.288965
2023-01,1145,42.363094,-92.772322
2023-01,1142,43.2397,-94.7498
2023-01,1143,42.0296,-94.3699
2023-01,56172,43.3897,-95.2997
2023-01,7584,41.694673,-94.367571
2023-01,57609,42.159722,-95.439722
2023-01,58414,40.955,-91.394444
2023-01,62461,41.566688,-91.736663
2023-01,1138,43.263235,-93.635383
2023-01,56010,43.052758,-93.62995599999999
2023-01,7856,41.3164,-94.455
2023-01,64552,41.30399,-94.46049
2023-01,1180,43.0489,-92.9468
2023-01,7971,41.4106,-92.9378
2023-01,1173,41.016346,-92.414873
2023-01,1169,42.0372,-94.0462
2023-01,1181,43.429444,-96.169166
2023-01,56517,42.730291,-94.664394
2023-01,1186,43.144585,-95.144257
2023-01,7060,43.396851,-95.74966
2023-01,1184,43.405,-95.7261
2023-01,1146,41.644542,-95.315283
2023-01,54775,41.6572,-91.54
2023-01,57672,41.7053,-91.6033
2023-01,1192,42.1926,-92.4636
2023-01,56025,42.1817,-92.4663
2023-01,7920,42.1925,-92.4747
2023-01,58932,42.161389,-92.4425
2023-01,8106,41.7717,-91.1321
2023-01,1194,42.1697,-92.0222
2023-01,6554,42.731700000000004,-92.4711
2023-01,7758,42.731700000000004,-92.4711
2023-01,57953,40.389167,-91.394167
2023-01,56797,43.4839,-92.6131
2023-01,1109,40.3965,-91.3719
2023-01,56924,42.1044,-93.2722
2023-01,56913,43.4303,-95.4167
2023-01,56923,43.2125,-93.8311
2023-01,56925,43.273731,-93.800002
2023-01,57632,41.2258,-94.4406
2023-01,57631,41.3931,-94.4447
2023-01,62035,42.862,-95.772
2023-01,56215,43.4,-95.6333
2023-01,55035,41.4928,-90.6275
2023-01,57214,42.731700000000004,-92.4711
2023-01,1193,40.9315,-94.9855
2023-01,58071,43.384722,-93.221389
2023-01,58089,43.297222,-93.283333
2023-01,54719,41.935,-91.6361
2023-01,63521,43.140697,-93.098483
2023-01,64177,42.456,-91.468
2023-01,64178,40.702,-92.854
2023-01,56645,43.4303,-95.4167
2023-01,1188,42.186076,-93.600479
2023-01,7926,42.7114,-91.5469
2023-01,1190,41.503889,-94.3172
2023-01,7857,41.496111,-94.327222
2023-01,1191,42.8464,-92.0978
2023-01,57111,43.3456,-95.3233
2023-01,57468,43.3192,-93.8836
2023-01,57469,42.224436,-93.373625
2023-01,1198,42.471022,-93.81499
2023-01,1202,41.587748,-91.019456
2023-01,1203,41.3372,-94.0126
2023-01,54700,41.598889,-93.355
2023-01,56521,43.3864,-93.5589
2023-01,57257,43.385347,-94.815655
2023-01,1199,42.961151,-94.445574
2023-01,1200,41.569128,-91.26405
2023-01,56831,43.397778,-92.473611
2023-01,58038,43.385833,-92.759444
2023-01,58044,41.850833,-91.234167
2023-01,62103,42.994681,-94.128733
2023-01,58434,41.369722,-92.980833
2023-01,56013,41.514365,-94.919729
2023-01,50088,42.513608,-92.459122
2023-01,58138,43.275,-95.809722
2023-01,54414,42.5734,-90.6926
2023-01,57251,43.3839,-94.1475
2023-01,57252,43.445,-94.980278
2023-01,54201,42.0275,-93.6394
2023-01,1187,42.01667,-93.16333
2023-01,1156,42.3159,-92.1928
2023-01,1154,43.4172,-93.5322
2023-01,1153,43.4301,-95.3153
2023-01,8108,42.343542,-91.2471
2023-01,1073,41.944039,-91.639167
2023-01,1068,42.0474,-92.859444
2023-01,1047,43.3359,-91.1675
2023-01,1150,41.359491,-93.563268
2023-01,1104,40.7412,-91.116667
2023-01,6254,41.0961,-92.555833
2023-01,7155,43.2481,-93.205
2023-01,8031,43.094,-93.292222
2023-01,56355,42.630513,-93.206389
2023-01,57844,42.606737,-93.336453
2023-01,58236,42.043333,-92.872778
2023-01,60951,42.491754,-90.79225
2023-01,61564,43.207406,-95.349397
2023-01,61565,41.57,-92.40718
2023-01,62079,42.774955,-93.418067
2023-01,62080,42.363152,-95.2263
2023-01,62081,43.430639,-94.016407
2023-01,64375,43.324,-91.793
2023-01,65531,41.951256,-91.694053
2023-01,1155,40.622,-93.9326
2023-01,56386,43.3597,-93.3208
2023-01,61070,43.448855,-92.280725
2023-01,55816,43.047222,-93.4775
2023-01,1157,42.8486,-94.8506
2023-01,1158,40.88,-94.5589
2023-01,7921,42.07,-90.66
2023-01,1160,41.9067,-95.0347
2023-01,1162,42.035556,-90.665
2023-01,1084,41.590218,-93.619499
2023-01,1079,41.671877,-91.563999
2023-01,1082,41.18,-95.8408
2023-01,57501,41.1973,-94.7744
2023-01,57873,41.554651,-94.685004
2023-01,57874,42.159444,-92.776111
2023-01,57875,41.454241,-94.575056
2023-01,57976,42.568056,-94.658056
2023-01,58883,43.080278,-95.656111
2023-01,58884,42.334722,-94.170833
2023-01,58885,41.209167,-94.103611
2023-01,58886,42.390833,-92.966667
2023-01,59637,40.92,-94.671667
2023-01,60326,43.200421,-95.624313
2023-01,60342,42.355721,-95.42038
2023-01,60873,41.4369,-92.703817
2023-01,61077,41.202447,-94.417197
2023-01,61079,42.106964,-94.164636
2023-01,61911,42.33327,-92.946436
2023-01,62132,41.404231,-94.261358
2023-01,62133,41.642776,-92.499064
2023-01,62569,41.315962,-93.060973
2023-01,62795,42.326854,-95.458818
2023-01,63053,43.206691,-94.548094
2023-01,63639,40.667406,-94.831625
2023-01,63640,41.1113,-94.4667
2023-01,63641,41.6744,-92.1642
2023-01,64688,42.842969,-95.941257
2023-01,64738,42.56867,-94.10277
2023-01,64755,41.4669,-94.26271
2023-01,64984,42.54389,-92.35535
2023-01,64985,41.57232,-91.54302
2023-01,64986,42.72084,-93.20609
2023-01,65393,42.33304,-96.34822
2023-01,1091,42.299794,-96.361707
2023-01,1097,43.0563,-92.6932
2023-01,6063,42.4407,-92.4205
2023-01,6664,41.3181,-91.0931
2023-01,7145,41.5572,-93.5242
2023-01,7343,42.3006,-96.3617
2023-01,7849,41.315962,-93.060973
2023-01,7850,40.77069,-95.37683
2023-01,1163,43.023733,-91.174927
2023-01,1166,40.971826,-91.551221
2023-01,1164,43.326083,-95.14833899999999
2023-01,1165,41.586026,-92.5228
2023-01,1167,41.3917,-91.0569
2023-01,7851,42.506156,-92.34558
2023-01,7985,41.5563,-93.5283
2023-01,8029,41.6722,-93.6769
2023-01,56251,42.5539,-95.3283
2023-01,56252,42.5644,-93.6369
2023-01,56379,42.1169,-95.1292
2023-01,56501,42.5842,-94.7467
2023-01,56677,43.0003,-92.62
2023-01,56809,42.1622,-94.93
2023-01,56810,41.4236,-94.665
2023-01,56811,41.4517,-95.2383
2023-01,57500,41.883333,-92.933333
2023-01,1168,43.0689,-92.3201
2023-01,59379,42.477778,-91.891111
